formula,year
Ba2Ca0.1Cu4Y0.9O8,1987
Ba2Ca0.25Cu4Y0.75O8,1987
Ba2Ca0.2Cu4Ho0.8O8,1987
Ba2Ca0.3Co0.45Cu2.55Y0.7O6.84,1987
Ce0.7Cu2.75Ge0.25Sr2Y1.3O8.59,1987
Ba2Ca0.2Cu4Y0.8O8,1987
Ba2Ca0.31Cu3Y0.69O6,1987
Ce0.7Cu2.75Ga0.25Sr2Y1.3O8.6,1987
Ba2Cu2.919Y1Zn0.081O6.8,1987
Ba2Cu2.919Y1Zn0.081O6.83,1987
Ba2Cu2.91Y1Zn0.09O6.6,1987
Ba2Cu2.91Y1Zn0.09O6.65,1987
Ba2Cu2.91Y1Zn0.09O6.7,1987
Ba2Cu2.91Y1Zn0.09O6.73,1987
Ce0.15Cu0.96Nd1.85Zn0.04O4,1987
Ba1.7Cu4La0.3Y1O7.8,1987
Ba1.8Cu3Nd1.2O7.1,1987
Ba1.6Ca0.4Cu3Nd1O6.828,1987
Ba1.6Cu3Eu0.7Pr0.1Sr0.3O6.91,1987
Ba1.6Cu3Eu0.8Pr0.1Sr0.2O6.78,1987
Ba1.6Cu3Nd1Sr0.4O6.721,1987
Cu1Pr1.85Sr0.15O4,1987
Cu1Pr2O4,1987
Cu1Sm2O4,1987
Cu1Sr0.85O2,1987
Cu1Gd2O4,1987
Cu2Tm2O5,1987
Cu6Sr4O10,1987
Cu1Sr1O2,1987
Cu2Fe1Sr2Y1O7.32,1987
Cu2Fe1Sr2Y1O7.36,1987
Cu2Fe1Sr2Y1O7.6,1987
Ba1.9Cu4La0.1Y1O7.8,1987
Ba1.95Cu3Gd1Pr0.05O7.03,1987
Ba1.96Cu3La0.04Y1O6.96,1987
Ba1.9Cu3Eu1Pr0.1O6.75,1987
Ba1.9Cu3Gd1.1O7,1987
Ba1.9Cu3Gd1Pr0.1O7.03,1987
Ba1.9Cu3K0.1Y1O6.9,1987
Ba1.9Cu3Nd1.1O7.05,1987
Ba1.8Cu3Gd1Pr0.2O7.01,1987
Ba1.8Cu4La0.2Y1O7.9,1987
Ba1.8Cu4Sr0.2Y1O7.9,1987
Ba1.8Cu4Sr0.2Y1O7.95,1987
Ba1.8Cu4Sr0.2Yb1O8,1987
Ba1.95Cu3Gd1.05O6.94,1987
Ba1.7Cu3Sr0.3Yb1O6.9,1987
Ba1.9Cu3Eu1.1O7.07,1987
Ba1.85Cu3Gd1Pr0.15O7.09,1987
Ba1.8Ca0.1Cu4Sr0.2Yb0.9O8,1987
Ba1.8Cu3Eu1.2O7.18,1987
Ba1.8Cu3Eu1Pr0.2O6.69,1987
Ba1.8Cu3Gd1.2O7.03,1987
Ba1Cu3Pr0.4Sr1Y0.6O6.9,1987
Ba1Cu3Pr0.5Sr1Y0.5O6.9,1987
Ba1Cu3Pr0.65Sr1Y0.35O6.9,1987
Ba1Cu3Pr0.6Sr1Y0.4O6.92,1987
Ba1Cu3Pr0.6Sr1Y0.4O7,1987
Ba1Cu3Sr1Y1O6.685,1987
Ba1Cu3Sr1Y1O6.899,1987
Al0.13Ba2Cu2.87Y1O7,1987
Al0.05Ba2Cu2.95Y1O6.93,1987
Al0.05Ba2Cu2.95Y1O7,1987
Al0.18Ba2Cu2.82Y1O7,1987
Al0.11Ba2Cu2.89Y1O7,1987
Al0.12Ba2Cu2.88Y1O7,1987
As0.33Cu2.67Sr2Y1O6.88,1987
Al0.2Ba2Cu2.8Y1O6.91,1987
Al0.1Ba2Cu2.9Y1O6.93,1987
Al0.1Ba2Cu2.9Y1O7,1987
Al0.1Ba2Cu2.9Y1O7.1,1987
Al0.3Ba2Cu2.7Y1O6.99,1987
Al0.135Ba2Cu2.865Y1O7,1987
Ce0.15Cu0.96Mn0.04Nd1.85O4,1987
Ce0.15Cu0.95Nd1.85Zn0.05O4,1987
Ba2Cu2.7Y1Zn0.3O6.74,1987
Ba2Cu2.85Y1Zn0.15O6.85,1987
Ba2Cu2.8Y1Zn0.2O6.79,1987
Ba2Cu2.8Y1Zn0.2O6.85,1987
Ba2Cu2.8Y1Zn0.2O6.88,1987
Ba2Cu2.919Y1Zn0.081O6.75,1987
Ba2Cu2.919Y1Zn0.081O6.7,1987
Am0.15Cu1Pr1.85O4,1987
Ce0.15Cu0.91Mn0.09Nd1.85O4,1987
Ce0.15Co0.006Cu0.994Nd1.85O4,1987
Ce0.15Cu0.993Nd1.85Ni0.007O4,1987
Ce0.15Cu0.98Nd1.85Zn0.02O4,1987
Ce0.15Cu0.98Mn0.02Nd1.85O4,1987
Ba2Cu2.91Y1Zn0.09O6.75,1987
Ba2Cu2.961Y1Zn0.039O6.7,1987
Ba2Cu2.961Y1Zn0.039O6.78,1987
Ba2Cu2.975Y1Zn0.025O6.85,1987
Ba2Cu2.97Y1Zn0.03O6.47,1987
Ce0.15Cu0.987Nd1.85Zn0.013O4,1987
Ba2Cu2.95Y1Zn0.05O6.62,1987
Ba2Cu2.95Y1Zn0.05O6.63,1987
Ba2Cu2.95Y1Zn0.05O6.69,1987
Ba2Cu2.95Y1Zn0.05O6.7,1987
Ba2Cu2.95Y1Zn0.05O6.72,1987
Ba2Cu2.95Y1Zn0.05O6.75,1987
Ba2Cu2.95Y1Zn0.05O6.8,1987
Ba2Cu2.95Y1Zn0.05O6.85,1987
Ba2Ca0.03Cu4Tm0.97O8,1987
Ba2Ca0.05Cu3Nd0.9Pr0.05O6.95,1987
Ba2Ca0.28Cu3Y0.72O6,1987
Ba2Ca0.2Cu3Y0.8O6,1987
Ba2.2Cu4Y1O8,1987
Ba1Cu3Sr1Y1O6.88,1987
Ba2.01Cr0.194Cu2.806Y1O7.3,1987
Ba2.01Cu3.11Y1O7,1987
Ba1Cu3Sr1Y1O6.96,1987
Ba1Cu3Sr1Y1O6.98,1987
B1Ba1Cu1Nd1O5,1987
Ba1Cu3Sr1Y1O6.9,1987
Ba1Cu3Sr1Y1O6.91,1987
Ba1Cu3Sr1Y1O6.93,1987
Ba1Cu3Sr1Y1O6.94,1987
Ba1Cu3Sr1Y1O6.947,1987
Ba1Cu3Pr0.2Sr1Y0.8O6.9,1987
Ba1Cu3Pr0.4Sr1Y0.6O6.89,1987
Ba1Cu3Sr1Y1O6.83,1987
Ba2Cu2.85Ni0.15Y1O6.84,1987
Ba2Cu2.85Ni0.15Y1O6.9,1987
Ba2Cu2.88Ni0.18Y1O7,1987
B2Cu3Nd2Sr3O12,1987
Ba2Cu2.9Ni0.1Y1O6.85,1987
Ba2Cu2.9Ni0.1Y1O6.87,1987
Ba2Cu2.9Ni0.1Y1O6.88,1987
Ba2Cu2.7Ni0.3Y1O6.88,1987
Ba2Cu2.7Ni0.3Y1O6.9,1987
Ba2Cu2.82Er1Ni0.18O7,1987
Ba2Cu2.94Ho1O6.48,1987
Ba2Cu2.94Ho1O6.94,1987
Ba2Cu2.94Ni0.06Y1O6.9,1987
Ba2Cu2.95Re0.05Y1O7.02,1987
Ba2Cu2.95Re0.05Y1O7.04,1987
Ba2Ca0.3Cu3Eu0.7O6.13,1987
Ba2Ca1Cu5La1.5Nd0.5O11.583,1987
Ba2Ca1Cu5La1.5Nd0.5O11.872,1987
Ba2Cr0.2Cu2.8Y1O7,1987
Ce0.15Cu0.985Nd1.85Zn0.015O4,1987
Ba2Ca0.01Cu4Tm0.99O8,1987
Ba2Ca0.05Cu3Pr0.15Y0.8O6.95,1987
Ba2Ca0.05Cu4Tm0.95O8,1987
Ba2Ca0.07Cu4Tm0.93O8,1987
Ba2Ca0.1Ce0.1Cu4Y0.8O8,1987
Ba2Ca0.1Cu3Nd0.8Pr0.1O7.02,1987
Ba2Ca0.26Cu3Y0.74O6,1987
Ba2Cu3Gd0.8Mo0.2O6.807,1987
Ba2Cu3Gd0.8Pr0.2O6.95,1987
Ba2Cu3Gd0.8Pr0.2O7,1987
Ba2Cu3Eu1O6.5,1987
Ba2Cu3Eu1O7.1,1987
Ba2Cu3Eu1O6.94,1987
Ba2Cu3Eu1O6.97,1987
Ba2Cu3Eu1O7.01,1987
Ba2Cu3Eu0.6Pr0.4O7,1987
Ba2Cu3Gd0.6Pr0.4O7,1987
Ba2Cu3Gd0.85Mo0.15O6.855,1987
Ba2Cu3Gd0.85Pr0.15O7,1987
Ba2Cu3Gd0.8Hf0.2O6.79,1987
Ba2Cu3Eu0.9Pr0.1O6.78,1987
Ba2Cu3Eu0.9Pr0.1O6.95,1987
Ba2Cu3Eu0.9Pr0.1O7,1987
Ba2Cu2.985Ni0.015Y1O6.92,1987
Ba2Cu3Eu1O6.76,1987
Ba2Cu3Eu1O6.82,1987
Ba2Cu3Eu1O6.88,1987
Ba2Cu3Eu1O6.9,1987
Ba2Cu2.9Ni0.1Y1O6.92,1987
Ba2Cu2.9Re0.1Y1O7,1987
Ba2Cu3Er0.5Pr0.5O7,1987
Ba2Cu3Er0.6Pr0.4O7,1987
Ba2Cu3Eu0.8Pr0.2O6.7,1987
Ba2Cu3Eu0.8Pr0.2O6.97,1987
Ba2Cu3Eu0.8Pr0.2O7,1987
Ba2Cu3Eu0.8Y0.2O7,1987
Ba2Cu2.94Y1Zn0.06O6.75,1987
Ba2Cu2.94Y1Zn0.06O6.76,1987
Ba2Cu2.94Y1Zn0.06O6.77,1987
Ba2Cu2.94Y1Zn0.06O6.83,1987
Ba2Cu2.94Y1Zn0.06O6.84,1987
Ba2Cu2.95Y1Zn0.05O6.47,1987
Ba2Cu2.95Y1Zn0.05O6.52,1987
Ba2Cu2.95Y1Zn0.05O6.56,1987
Ba2Cu2.931Y1Zn0.069O6.6,1987
Ba2Cu2.931Y1Zn0.069O6.7,1987
Ba2Cu2.93Fe0.03Y1O7,1987
Ba2Cu2.94Y1Zn0.06O6.59,1987
Ba2Cu2.94Y1Zn0.06O6.65,1987
Ba2Cu2.94Y1Zn0.06O6.68,1987
Ba2Cu2.94Y1Zn0.06O6.7,1987
Ba2Cu2.94Y1Zn0.06O6.73,1987
Ba2Cu3Lu0.7Pr0.3O7,1987
Ba2Cu3Lu0.8Pr0.2O7,1987
Ba2Cu3Nd0.75Pr0.25O6.85,1987
Ba2Cu2.91Y1Zn0.09O6.77,1987
Ba2Cu2.91Y1Zn0.09O6.83,1987
Ba2Cu2.91Y1Zn0.09O6.9,1987
Ba2Cu2.925Y1Zn0.075O6.85,1987
Ba2Cu3La0.3Y0.7O6.92,1987
Ba2Cu3La0.8Pr0.2O7,1987
Ba2Cu3La0.8Y0.2O7,1987
Ba2Cu3La0.9Pr0.1O7,1987
Ba2Cu3La0.9Y0.1O7.05,1987
Ba1.8Cu3Eu1.2O6.956,1987
Ba1Cu3Pr0.65Sr1Y0.35O6.95,1987
Ba1Cu3Pr0.6Sr1Y0.4O6.95,1987
Ba1Cu3Pr2O7.31,1987
Ba1.75Cu3Eu1.25O6.959,1987
Ce0.15Cu0.975Nd1.85Zn0.025O4,1987
Ba1.7Cu3Eu1Pr0.3O6.59,1987
Ba1.85Cu3Eu1.15O6.937,1987
Ba1.4Cu3La0.6Y1O6.8,1987
Ba1.4Cu3Pr1Sr0.6O6.97,1987
Ba1.5Cu3La0.7Pr0.3Sr0.5O6.909,1987
Ce0.15Cu0.997Nd1.85Ni0.003O4,1987
Ce0.15Cu0.996Nd1.85Zn0.004O4,1987
Ba1.1Cu3Pr1.9O7.29,1987
Ba1.75Cu3La0.25Pr1O6.976,1987
Ba2Cu3Gd0.075Pr0.925O6.9,1987
Ba2Cu3Gd0.1Pr0.9O7,1987
Ba2Cu3Gd0.2Pr0.8O7,1987
Ce0.15Cu0.996Nd1.85Ni0.004O4,1987
Ba2Cu3Dy0.1Pr0.9O7,1987
Ba2Cu3Dy0.2Pr0.8O7,1987
Ba2Cu3Er0.1Pr0.9O7,1987
Ba2Cu3Er0.2Pr0.8O7,1987
Ba2Ca0.03Cu3Y0.97O6,1987
Ba1.25Cu3La0.75Pr1O7.28,1987
Ba2Ca0.2Cu3Pr0.8O6.785,1987
Ba2Ca1Ce0.75Cu2Gd2.25Ti2O14,1987
Ba2Cu2.1Nd2Ti1.9O11,1987
Ba2Cu2.76Ga0.24Pr1O6.9,1987
Ba1Cu3Pr0.2Sr1Y0.8O6.95,1987
Ba1Cu3Pr0.4Sr1Y0.6O6.95,1987
Ba1Cu3Pr0.5Sr1Y0.5O6.95,1987
Ba2Cu2.88Ga0.12Pr1O6.9,1987
Ba2Cu2Eu2Ti2O11,1987
Ba2Cu2Nd2Ti2O11,1987
Ba2.8Cu6La1.2Y2O14.27,1987
Ba1.8Cu3Pr1Sr0.2O6.97,1987
Ba2Ca0.12Cu3Y0.88O6,1987
Ba2Ca0.1Cu3Pr0.9O6.806,1987
Ce0.15Cu0.995Nd1.85Zn0.005O4,1987
Ba1Cu3La1Pr1O7.42,1987
Ba2Cu3Pr1O6.95,1987
Ba2Cu3Pr1O6.953,1987
Ba2Cu3Pr1O6.96,1987
Ba2Cu3Pr0.8Y0.2O6.95,1987
Ba2Cu3Pr0.8Y0.2O7,1987
Ba2Cu3Pr0.9Sm0.1O7,1987
Ba2Cu3Pr0.9Y0.1O7.03,1987
Ba2Cu3Pr0.9Yb0.1O7,1987
Ba1.95Cu3Eu1.05O6.93,1987
Ba1.9Cu3Eu1.1O6.932,1987
Ba1Ca0.2Cu3La1Pr0.8O7.34,1987
Ba2Cu3La0.2Pr0.8O7,1987
Ba2Cu3La0.4Pr0.6O7,1987
Ba2Cu3Nd0.1Pr0.9O7,1987
Ba2Cu3Nd0.2Pr0.8O7,1987
Ba2Cu3Pr0.5Sm0.5O7,1987
Ba2Cu3Pr0.6Sm0.4O7,1987
Ba2Cu3Pr0.8Sm0.2O7,1987
Ba2Cu3Pr0.8Y0.2O6.91,1987
Ba2Cu3Gd0.4Pr0.6O7,1987
Ba2Cu3Gd0.5Pr0.5O7,1987
Ba2Cu3Gd1O6.3,1987
Ba2Cu3Gd1O6.52,1987
Ba2Cu3Ho0.1Pr0.9O7,1987
Ba2Cu3Ho0.2Pr0.8O7,1987
Ba2Cu3Ho1O6.13,1987
Ba2Cu3La0.1Pr0.9O7,1987
Ba2Cu3Eu0.4Pr0.6O7,1987
Ba2Cu3Eu1O6.59,1987
Ba2Cu3Eu1O6.962,1987
Ba2Cu3F1.5Y1O6,1987
Ba2Cu3Gd0.075Pr0.925O6.1,1987
Ba2Cu3La0.7Pr0.3O7,1987
Ba2Cu3La0.7Y0.3O6.98,1987
Ba2Cu3Lu0.6Pr0.4O7,1987
Ba2Cu3Gd1O6.8,1987
Ba2Cu3Gd1O6.89,1987
Ba2Cu3Gd1O6.9,1987
Ba2Cu3Gd1O6.94,1987
Ba2Cu3Gd1O6.95,1987
Ba2Cu3Gd1O6.969,1987
Ba2Cu3Gd1O6.98,1987
Ba2Cu3Gd1O7.08,1987
Ba2Cu3Gd0.922Pr0.078O7,1987
Ba2Cu3Gd0.95Hf0.05O6.91,1987
Ba2Cu3Gd0.95Mo0.05O6.948,1987
Ba2Cu3Gd0.97Pr0.03O7,1987
Ba2Cu3Gd0.9Hf0.1O6.88,1987
Ba2Cu3Y1O6,1987
Ba2Cu3Eu0.1Pr0.9O7,1987
Ba2Cu3Eu0.2Pr0.8O7,1987
Ba2Cu3Eu0.2Pr0.8O7.01,1987
Ba2Cu3Gd0.9Mo0.1O6.907,1987
Ba2Cu3Gd0.9Pr0.1O6.95,1987
Ba2Cu3Gd1O6.758,1987
Ba4Ca1Cu3O8.61,1987
Ba2Cu3Pr1O6.849,1987
Ba2Cu3Pr1O6.88,1987
Ba2Cu3Pr1O6.9,1987
Ba2Cu3Pr1O6.92,1987
Ba2Cu3Pr1O6.93,1987
Ba2Cu3Tm1O6.07,1987
Ba2Cu3Tm1O6.37,1987
Ce0.15Cu0.995Nd1.85Ni0.005O4,1987
Ba2Cu3Pr0.2Y0.8O7.67,1987
Ba2Cu3Pr0.2Y0.8O7.79,1987
Ba2Cu3Pr0.3Yb0.7O6.87,1987
Ba2Cu3Tm1O6.71,1987
Ba2Cu3Tm1O6.72,1987
Ba2Cu3Tm1O6.8,1987
Ba2Cu3O7,1987
Ce0.15Co0.005Cu0.995Nd1.85O4,1987
Ce0.15Co0.004Cu0.996Nd1.85O4,1987
Ba2Cu3Pr1O6,1987
Ba2Cu3Pr1O6.05,1987
Ba2Cu3Pr1O6.46,1987
Ba2Cu3Lu0.85Pr0.15O7,1987
Ba2Cu3Lu1O7,1987
Ba2Cu3Nd0.85Pr0.15O7,1987
Ba2Cu3Nd0.8Pr0.2O7,1987
Ba2Cu3Nd0.92Pr0.08O7,1987
Ba2Cu3Nd0.97Pr0.03O7,1987
Ba2Cu3Nd1O7.04,1987
Ba2Cu3Nd1O7.16,1987
Ba2Cu3Ho1O6.71,1987
Ba2Cu3Ho1O6.9,1987
Ba2Cu3Ho1O6.96,1987
Ba2Cu3La0.5Pr0.5O7,1987
Ba2Cu3La0.6Pr0.4O7,1987
Ce0.15Cu0.994Nd1.85Ni0.006O4,1987
Ce0.15Cu1Pr1.85O4.161,1987
Ce0.15Cu1Pr1.85O4.065,1987
Ce0.15Cu1Eu1.85O4,1987
Ce0.15Cu0.99Nd1.85Zn0.01O4,1987
Ce0.15Cu0.99Fe0.01Nd1.85O4,1987
Ce0.15Cu0.985Fe0.015Nd1.85O4,1987
Ce0.15Cu0.97Nd1.85Zn0.03O4,1987
Ba2Cu3Tm1O6.91,1987
Ba2Cu3Tm1O6.94,1987
Ba2Cu3Tm1O6.95,1987
Ba2Cu3Y1.1O6.87,1987
Ba2Cu3Y1.2O6.98,1987
Ba2Cu4Pr0.2Y0.8O7.95,1987
Ba2Cu4Tm1O8,1987
Ba2Cu4Y1O8.043,1987
Ba2Cu3Tm1O6.41,1987
Ba2Cu3Tm1O6.44,1987
Ba2Cu3Tm1O6.49,1987
Ba2Cu3Tm1O6.65,1987
Ba2Cu4Yb1O8,1987
Ba3.6Cu6La0.4Y2O13.91,1987
Ba2Cu3Tm1O6.86,1987
Ba2Cu3Tm1O6.87,1987
Ba2Cu3Pr0.05Y0.95O6.95,1987
Ba2Cu3Pr0.1Tm0.9O6.95,1987
Ba2Cu3Pr0.2Tm0.8O6.95,1987
Ba2Cu3Pr0.2Y0.8O7.65,1987
Ba2Cu3Tm1O6.96,1987
Ba2Cu3Tm1O6.99,1987
Ba2Cu3Tm1O7,1987
Ba2Cu3Pr1O6.8,1987
Cu2.8Sr2W0.2Y1O6.9,1987
Cu2.8Sr2W0.2Y1O7.2,1987
Cu3Sr2Y1O6.92,1987
Cu3Sr2Y1O7.2,1987
Cu3Sr2Y1O7.45,1987
Cu2.85Pr0.2Re0.15Sr2Y0.8O7,1987
Cu2.85Re0.15Sr2Y1O6.95,1987
Cu3Sr2Y1O7.5,1987
Cu3Sr2Y1O7.65,1987
Cu3Sr2Y1O7.75,1987
Cu3Sr2Y1O7.9,1987
Cu2.8Re0.2Sr2Y1O7,1987
Cu2.8Re0.2Sr2Y1O7.2,1987
Cu2.85Re0.15Sr2Y1O7.3,1987
Cu2.8Re0.2Sr2Y1O6.9,1987
Cu2.8Sr2W0.2Y1O7.3,1987
Cu2Fe1Gd1Sr2O7.58,1987
Cu2Fe1Nd1Sr2O7.54,1987
Cu2.7Sr2Ti0.3Y1O7.224,1987
Cu2.7Sr2W0.3Y1O6.9,1987
Ce0.15Cu0.998Fe0.002Nd1.85O4,1987
Cu1Sr1O2.99,1987
Cu1Nd2O3.93,1987
Cu1Nd2O3.5,1987
Cu1Nd0.13Sr0.87O1.95,1987
Cu2.85Re0.15Sr2Y1O7,1987
Cu2.85Re0.15Sr2Y1O7.1,1987
Ba2Cu2.982Y1Zn0.018O6.9,1987
Ba2Cu2.988Y1Zn0.012O6.75,1987
Ba2Cu2.994Y1Zn0.006O6.63,1987
Ba2Cu2.9Y1Zn0.1O6.81,1987
Ba2Cu2.9Y1Zn0.1O6.85,1987
Ba2Cu2.9Y1Zn0.1O6.88,1987
Ba2Cu3Er0.7Pr0.3O7,1987
Ba2Cu2.97Y1Zn0.03O6.7,1987
Ba2Cu2.97Y1Zn0.03O6.75,1987
Ba2Cu2.97Y1Zn0.03O6.76,1987
Ba2Cu2.97Y1Zn0.03O6.77,1987
Ba2Cu2.97Y1Zn0.03O6.85,1987
Ba2Cu2.97Y1Zn0.03O6.9,1987
Ba2Cu2.982Y1Zn0.018O6.75,1987
Ba2Cu2.982Y1Zn0.018O6.78,1987
Ba2Cu4Pr0.3Y0.7O8,1987
Ba2Cu4Pr0.6Y0.4O8,1987
Ba2Cu4Sc0.05Y0.95O8,1987
Ba2Cu4Sc0.1Y0.9O8,1987
Ba2Cu2.97Y1Zn0.03O6.59,1987
Ba2Cu2.97Y1Zn0.03O6.63,1987
Ba2Cu2.97Y1Zn0.03O6.67,1987
Ba2Cu2.97Y1Zn0.03O6.68,1987
Ba2Cu4Ga0.05Y0.95O8,1987
Ba2Cu4Ga0.1Y0.9O8,1987
Ba2Cu4Ga0.2Y0.8O8,1987
Ba2Cu4Ho1O8,1987
Ba2Cu4Pr0.05Y0.95O8,1987
Ba2Cu4Pr0.15Y0.85O8,1987
Ba2Cu4Pr0.1Y0.9O8,1987
Ba2Cu4Pr0.2Y0.8O8,1987
Ca8Cu24Sr11O41,1987
Ca0.01Cu1Y0.99O2.5,1987
Ca1Cl1Cu1Sm1O3,1987
Br2Ca1.875Cu1Na0.125O2,1987
Cu1Nd1.85Th0.15O3.98,1987
Cu2.7Sr2Ti0.3Y1O6.7,1987
Cu2.7Sr2Ti0.3Y1O7,1987
Cu2.7Sr2Ti0.3Y1O7.144,1987
Cu2.7Sr2Ti0.3Y1O7.152,1987
Cu2.65Sr2Ti0.35Y1O6.8,1987
Cu2.65Sr2Ti0.35Y1O7.1,1987
Cu1La1.8Nd0.2O4.093,1987
Cu2.675Sr2Ti0.325Y1O6.6,1987
Cu2.675Sr2Ti0.325Y1O7.1,1987
Cu2.75Re0.25Sr2Y1O7,1987
Cu2.75Re0.25Sr2Y1O7.3,1987
Cu1Nd0.09Sr0.91O1.98,1987
Cu3Sr2Y1O7.95,1987
Cu1Sr2O3.1,1987
Cu1La1.8Nd0.2O4.086,1987
Ba2Cu3Pr0.3Y0.7O6.96,1987
Ba2Cu3Pr0.3Y0.7O6.965,1987
Ba2Cu3Pr0.3Y0.7O6.97,1987
Ba2Cu3Pr0.45Y0.55O7.01,1987
Ba2Cu3Sm1O7.01,1987
Ba2Cu3Sm1O7.11,1987
Ba2Cu3Y1O4.86,1987
Ba2Cu4Eu0.25Y0.75O8,1987
Ba2Cu3Pr0.2Y0.8O7.5,1987
Ba2Cu3Pr0.2Y0.8O7.55,1987
Ba2Cu3Pr0.35Y0.65O7.01,1987
Ba2Cu3Pr0.3Sm0.7O6.65,1987
Ba2Cu3Pr0.3Sm0.7O6.75,1987
Ba2Cu3Pr0.3Sm0.7O6.8,1987
Ba2Cu3Pr0.3Sm0.7O6.85,1987
Ba2Cu3Pr0.3Y0.7O6.942,1987
Ba2Cu4Sc0.2Y0.8O8,1987
Ba2Cu4Tb0.1Y0.9O8,1987
Ba4Cu7Y2O14.13,1987
Ba4Cu7Y2O14.16,1987
Ba2Cu3Nd0.75Pr0.25O6.96,1987
Ba2Cu3Pr0.2Y0.8O7.2,1987
Ba2Cu3Pr0.2Y0.8O7.3,1987
Ba2Cu3Pr0.2Y0.8O7.4,1987
Ba2Cu4Y1O6.998,1987
Ba3.2Cu6La0.8Y2O14.2,1987
Ba4Cu7Y2O14.68,1987
Ba4Cu7Y2O14.95,1987
Ba4Cu7Y2O15.03,1987
Cu2.75Sr2W0.25Y1O7.1,1987
Cu2.7Re0.3Sr2Y1O7.1,1987
Cu2.7Re0.3Sr2Y1O7.2,1987
Cu1F2Sr2O2,1987
Cu1K0.14La1.86O3.97,1987
Ca0.78Cl1Cu1Sm1Sr0.22O3,1987
Cu2.75Sr2W0.25Y1O6.9,1987
Cu1Dy0.75La1.25O4,1987
Cu8Nd4.8Sr3.2O20,1987
Cu1Sr2O3.2,1987
Ba1.36Cu4Sr0.64Y1O8,1987
Ba1.2Cu1Sr0.8O3.35,1987
Ba1.2Cu3Pr0.4Sr0.8Y0.6O6.89,1987
Ba1.2Cu3Pr0.6Sr0.8Y0.4O7,1987
Ba1.2Cu3Sr0.8Y1O6.8,1987
Ba0.8Cu3Sr1.2Y1O6.8,1987
Ce0.5Cu2Gd1.5Ru1Sr2O10,1987
Ce0.7Cu2.75Fe0.25Sr2Y1.3O8.49,1987
Ce0.9Cu2Eu1.1Ru1Sr2O10,1987
Ce0.6Cu2Gd1.4Mn0.01Ru0.99Sr2O10,1987
Cu1La1.8Nd0.2O4.07,1987
Cu1La1.8Nd0.2O4.071,1987
Cu1La1.8Nd0.2O4.059,1987
Cu1La1.8Nd0.2O4.0641,1987
Ca0.285Cu1Sr0.665O2,1987
Ca0.333Cu1Sr0.6O2.15,1987
Ca0.333Cu1Sr0.6O2.2,1987
Ba1.25Cu3Pr0.6Sr0.75Y0.4O6.92,1987
Ba1.25Cu3Sr0.75Y1O6.928,1987
Cu1Sr2O3.02,1987
Ca1.867Cl2Cu1Na0.133O2,1987
Ca1.89Cl2Cu1Na0.11O2,1987
Ca1.8Cl2Cu1O2,1987
Ca1.9Cl2Cu1K0.1O2,1987
Ca1.9Cl2Cu1O2,1987
Ca1Cu2.8Sr2O7.5,1987
Cu1Sr2O3.01,1987
Ca0.27Cu1Sr0.63O2,1987
Ca1.75Cl2Cu1Na0.25O2,1987
Ca1.7Cl2Cu1K0.3O2,1987
Ca1.7Cl2Cu1Na0.3O2,1987
Ca1.81Cl2Cu1Na0.19O2,1987
Ca1.843Cl2Cu1Na0.157O2,1987
Ca1.84Cl2Cu1Na0.16O2,1987
Ca1.85Cl2Cu1Na0.15O2,1987
Ca1.85Cl2Cu1O2,1987
Ca0.39Cu3Pb2Sr2Y0.61O8,1987
Ca0.47Cu3Pb2Sr2Y0.53O8,1987
Ca0.4Cu2.1Ga0.9Sr2Y0.6O7,1987
Ca0.4Cu2.2Ga0.8Sr2Y0.6O7,1987
Ca1.8Cl2Cu1K0.2O2,1987
Ca1.8Cl2Cu1Na0.2O2,1987
Cu1Sr2O3,1987
Cu1Sr2O2.99,1987
Cu1La1.59Na0.41O4,1987
Cu1La1.8Nd0.2O4.025,1987
Cu1La1.8Nd0.2O4.04,1987
Cu2Ho2O5,1987
Cu2Mn1S2Sr2O2,1987
Cu2Nb1Pr1Sr2O8.01,1987
Cu2Nb1Sm1Sr2O8,1987
Ce0.12Cu1Sm1.88O4,1987
Cu2.7Sr2Ti0.3Y1O7.098,1987
Cu2.7Sr2Ti0.3Y1O7.123,1987
Cu2Er2O5,1987
Cu2Eu1Nb1Sr2O8,1987
Cu2F1Nd1Sr2O5,1987
Cu2Ga1Sr2Y1O7,1987
Cu1Sr1O2.97,1987
Ce0.14Cu1Sm1.86O4,1987
Ce0.156Cu1Sm1.844O4,1987
Ca1.825Cl2Cu1Na0.175O2,1987
Ca1.82Cl2Cu1Na0.18O2,1987
Ca0.35Cu2Ga1Sr2Y0.65O7,1987
Ca0.36Cu3Pb2Sr2Y0.64O8,1987
Ca0.4Cu2Ga1Sr2Y0.6O7,1987
Ca0.5Cu2Ga1Sr2Y0.5O7,1987
Ce0.13Cu1Pr1.87O4,1987
Ce0.143Cu1Sm1.857O4,1987
Ce0.14Cu1Pr1.86O4,1987
Ce0.04Cu1Pr1.96O4,1987
Ce0.15Co0.001Cu0.999Nd1.85O4,1987
Ce0.15Co0.002Cu0.998Nd1.85O4,1987
Ce0.15Cu1Pr1.85O4.175,1987
Ce0.15Cu0.995Fe0.005Nd1.85O4,1987
Ce0.15Cu0.995Mn0.005Nd1.85O4,1987
Ce0.15Cu0.998Nd1.85Ni0.002O4,1987
